image_name|caption_text
2768662025.jpg| 보도에서 달리는 아이. 경주에서 달리는 금발의 아이. 소년이 거리를 따라 달려갑니다. 어린 소년이 레이스에서 달린다.
2768933636.jpg| 바쁜 행사에서 사람들 주위에 노란 컵에서 술을 마시는 남자 넓은 야외 공공 장소에 군중이 모여 있습니다. 저녁에 붐비는 상업 지역. 한 남자가 노란 컵에서 술을 마시고 있습니다.
2768972186.jpg| 큰 갈색 개가 작은 흰 개가 뒤에 스니핑됩니다. 큰 갈색 개는 작은 흰 개를 스니핑하고 있습니다. 큰 개가 다리에 작은 개를 물고 있습니다. 개가 다른 개의 꼬리를 물었다.
2769233092.jpg| 드레스를 입은 두 명의 어린 소녀, 1 살이, 한 명, 더 큰 바위가 물에서 튀어 나오는 해안선에 있습니다. 차분한 바다의 해안선에 서있는 동안 손을 잡고 서로에게 기대어 흰색 드레스를 입은 두 소녀. 하나는 다른 하나보다 훨씬 작은 흰색 드레스를 입은 두 금발 소녀가 큰 물의 몸매에 서 있습니다. 여자와 작은 아이는 침착 한 호수 쇼어에 친밀하게 서 있습니다.
2769239715.jpg| 짧은 머리카락을 가진 남자는 긴 갈색 머리를 가진 여자 주위에 팔을 꺼냅니다. 여자 친구의 어깨 주위에 팔이있는 남자가 무언가를 보면서 남자. 갈색 재킷을 입은 여성 주위에 팔을 가진 남자 젊은 여자 주위에 팔이있는 남자.
2769270160.jpg| 한 남자가 손에 전화기가있는 우편함 안에 앉아 있습니다. 우편 드롭 박스 안에 앉아있는 흑인. 큰 오픈 사서함에 앉아있는 흑인. 남자가 열린 우편함에 앉아 있습니다.
2769605231.jpg| 7 위의 검은 그레이하운드가 레이스의 중간에 있습니다. 숫자 7을 가진 경주 개는 개 트랙에서 빠르게 진행됩니다. 검은 그레이하운드 개 개가 트랙을 경주합니다. 검은 개가 개 경주에 있습니다.
276967198.jpg| 붉은 여자와 파란색의 여성이 웃고 있습니다. 파란색과 붉은 웃음으로 두 소녀. 두 소녀는 함께 웃음을 나눕니다. 드레스를 입은 두 소녀.
2769731772.jpg| 배낭에 아기가있는 여자, 협곡에 서 있습니다. 큰 구리 바위 근처에서 흙길을 걷는 여자. 한 여성이 오렌지색 바위 얼굴을 향해 하이킹을하고 있습니다. 산 옆에 걷는 소녀와 아이.
276984593.jpg| 흰색 티셔츠와 베이지 색 반바지를 입은 남자는 검은 소파에서 잠 들어 있습니다. 흰색 티셔츠와 카키 반바지를 입은 남자가 가죽 소파에서 자고 있습니다. 가죽 소파에서 자고있는 어두운 머리 소년. 검은 소파에서 자고있는 남자.
2770438285.jpg| 어린 소년이 백그라운드에 더 많은 나무가있는 나무를 가리키고보고 있습니다. 파란 셔츠를 입은 소년과 오른손에 장난감 차가 나무를 가리키고 있습니다. 파란 셔츠를 입은 소년이 손가락으로 나무 줄기를 만지고 있습니다. 소년이 장난감 차를 들고 나무 트렁크를 열심히 바라보고 있습니다.
2770477799.jpg| 파란색 셔츠에 작은 흑인 소년과 분수를 통과하는 어두운 반바지. 분수 아래로 달리는 파란색 셔츠를 입은 아이. 블루 소년은 공공 스프링클러를 통과합니다. 어린이는 도시 분수에서 놀아요.
2770795174.jpg| 아시아 사람들이 그릴 옆에있는 테이블에서 식사를하고 있습니다. 아시아 사람들은 그릴과 함께 외부 테이블에 앉아 있습니다. 바베큐 파티에서 재미있는 사람들. 한 무리의 사람들이 음식을 즐깁니다.
2770821714.jpg| 두 명의 성인과 아이가 백그라운드에 산이있는 바위에 서 있습니다. 남자, 여자, 아이는 산 앞에서 사진을 찍습니다. 그 뒤에 아름다운 전망이있는 산 위에 가족 사진. 소년과 두 청년이 바위가 많은 노두에 사진을 찍으십시오.
2771039423.jpg| 검은 티셔츠를 입은 남자가 책 선반 앞에 서 있습니다. 검은 셔츠를 입은 남자는 선반에 책 앞에 서 있습니다. 국경 서점 직원이 검은 셔츠를 입고 있습니다. 서점에서 웃는 티셔츠를 입은 청년.
2771105620.jpg| 헬멧을 착용하고 골프 클럽으로 무장 한 젊은이 그룹이 라인을 형성하고 원인을 방어 할 준비를합니다. 깃발과 배경에 군중이있는 헬멧을 착용 한 남성 그룹. 한 무리의 사람들이 큰 모임에서 깃발을 들고 있습니다. 깃발을 들고있는 퍼레이드에있는 한 사람.
277119391.jpg| 어린 소년은 운전자가 보는 동안 꽃꽂이로 장식 된 차에 기대어 있습니다. 어두운 피부를 가진 동료는 꽃으로 덮인 차 앞에서 그림을 위해 포즈를 취합니다. 소년이 꽃으로 장식 된 차에 기대어 있습니다. 소년은 후드에 꽃이있는 차에 기대어 있습니다.
2771214516.jpg| 근처에 여러 사람과 산이있는 흰색 건물이 있으며 4 개의 자동차가 있습니다. 이것은 사람들이 정기적 인 사업을하는 국가 환경에서 바쁜 거리입니다. 오렌지 트럭이 흰색 건물 앞 거리를 운전하고 있습니다. 산 배경 앞에 사람들이있는 도시 거리.
2771424045.jpg| 한 여자는 얼굴에 검은 색과 빨간색 페인트가있는 남자에 의해 붙잡고 있습니다. 파란색과 빨간 얼굴 페인트 페인트를 가진 남자는 여자와 사진을 찍습니다. 젊은 여성은 페이스 페인트에 남자와 함께 포즈를 취합니다. 두 성인이 서로 안아줍니다.
2771662950.jpg| 디트로이트 타이거스의 선수는 야구를 잡아 당기고 있습니다. 남성 야구 선수가 그의 미트에서 야구를 잡는다. 야구를 잡는 22 저지의 야구 선수. 야구 선수는 쉽게 공을 잡습니다.
277167533.jpg| 남자와 여자는 아시아 음식 판매 부스에서 일하는 것처럼 보입니다. 남자는 시장에서 어두워 진 후 일하고 있습니다. 남자는 반짝이는 금속 사인 옆에 앉아 있습니다. 동양 사람들.
2771793012.jpg| 늙은 여자가 바닥에 앉아있는 동안 개는 매트리스 위에 놓여 있습니다. 푸른 셔츠로 개를보고 웃고있는 노부인. 대피소 아래에 앉아 개와 함께 먹는 여성. 노숙자 여성과 그녀의 개.
2771802800.jpg| 어린 소녀는 깃발이 늘어선 거리에있는 많은 사람들에게 네온 색의 슬inky와 함께 연주합니다. 많은 사람들이 지나가는 동안 아이가 멍청한 것을 뻗어 어린 소년이 거리에서 칙칙한 놀이를하고 있습니다. 이 어린 아이는 멍청한 일을하고 있습니다.
2771971891.jpg| 이 활동적인 사람은 하늘이 아름답고 조개 푸른 하늘에서 날고 있습니다. 사람이 잔디 위에 붉은 낙하산으로 공중에서 항해하고 있습니다. 붉은 기생충이 잔디 해변과 바다 위에 떠 다니고 있습니다. 잔디밭 위로 날아가는 파라 글라이더.
2771980357.jpg| 스코틀랜드 밴드의 음악가는 킬트를 입는 동안 군중을 위해 음악을 연주합니다. 전통적인 스코틀랜드 복장의 남자들은 행진하고 백파이프를 연주합니다. 군중이 보면서 경기장에서 행진하는 스코틀랜드 밴드. 킬트로 퍼레이드하고 악기를 연주합니다.
2771984027.jpg| 행진 밴드 랜드 깃발은 관람석에서 관중을 즐겁게합니다. 군인 그룹이 깃발을 들고있는 동안 계급에서 행진하고 있습니다. 회원들이 모자를 들고있는 행진 밴드. 총과 깃발을 들고있는 남자들.
2772084628.jpg| 소년들은 벽돌 건물을 향해 돌로 길을 운행합니다. 4 명의 아이들이 벽돌 건물로 달리고 있습니다. 4 명의 아이들이 작은 언덕을 달려갑니다. 4 명의 소년이 경사로 도망칩니다.
2772286941.jpg| 축구를하는 두 팀과 한 소년이 그 뒤에 공을 가지고 공중에 올라갑니다. 두 팀이 매우 녹색 필드에서 축구를하고 있습니다. 파란색 점프를 착용 한 축구 선수는 공중에서 점프합니다. 외부에서 열심히 축구.
2772292098.jpg| 어린 소녀는 다양한 색상의 물 국수로 수영장에서 수영합니다. 수영장에서 물 국수를 가지고 노는 아이. 어린이는 물 국수가있는 수영장에서 재생합니다. 분홍색 고글의 아이가 수영 중입니다.
2772532341.jpg| 사람들이 테이블을 먹는 동안 검은 옷을 입은 Hula Hoops의 소녀. 여자는 훌라 후프가 보도를 내려갑니다. 길거리의 검은 hoolahoops의 여인. 공원에서 검은 훌라 후프의 한 여성.
2772784124.jpg| 한 사람이 맨손으로 지점을 잡고있는 동안 심하게 구한 절벽 쪽 바위에 서 있습니다. 한 남자가 가지를 들고 절벽의 꼭대기에 서 있습니다. 한 사람은 넓은 계곡이 내려다 보이는 절벽 위에 서 있습니다. 절벽 위에 지점을 들고있는 여자.
2772793352.jpg| 빨간 셔츠를 입은 두 소년이 함께 잔디 의자를 공유하고 있습니다. 꽃과 녹색 갈퀴로 의자에 앉아있는 두 어린 소년. 두 명의 작은 소년이 야외에서 의자에 앉아 있습니다. 빨간 의자에서 비디오 게임을하는 두 어린이.
2772831016.jpg| 소총 밴드는 군중 앞에서 공연 할 준비가되어 있습니다. 밴드 유니폼을 입은 5 명의 남자가 연속 서 있습니다. 입대 한 남자들. 무대에서 다섯 사람 드릴 팀.
2772928973.jpg| 신부와 신랑은 신랑이 손님의 손을 흔들면서 손님과 작은 대화를합니다. 신부는 분홍색과 흰색 꽃다발을 집 밖에서 손님과 이야기하고 있습니다. 꽃 꽃다발을 들고있는 신부가 악수를당했습니다. 두 사람이 웨딩 드레스를 입은 젊은 여성 옆에 악수하는 두 사람.
2772946659.jpg| 두 사람이 의식에서 결혼합니다. 두 사람이 결혼하고 있습니다. 신부와 신랑이 서약을합니다. 교회에서 결혼 한 부부.
2773011586.jpg| 물로 통나무 놀이 공원은 밤에 사람들과 함께 타고 있습니다. 사람들은 테마파크 나 카니발을 타고 타고 있습니다. 두 사람이 테마파크에서 통나무 연도를 타고 있습니다. 두 사람이 롤러 코스터를 타고 팔을 들고
2773136618.jpg| 빨간 운동 셔츠를 입은 사람이 축구 공을 차고 있습니다. 축구 공을 차는 빨간 유니폼을 입은 청년. 축구 공을 차는 젊은 축구 선수. 두 청년이 축구 경기에 참여합니다.
2773139170.jpg| 공중으로 다이빙하는 빨간 셔츠를 입은 축구 선수. 빨간 저지를 입은 남자가 공중에서 점프합니다. 축구 선수가 공을 위해 다이빙하고 있습니다. 현장에서 다이빙을하는 축구 선수.
2773331947.jpg| 여자는 큰 주전자에서 음식을 요리하고 저어줍니다. 외국인이 민족 요리를 준비하고 있습니다. 대량의 음식을 만드는 여성. 뜨거운 난로에서 음식을 요리하는 여자.
2773400732.jpg| 흐릿한 배경으로 보라색 운동의 소녀. 한 여성이 자주색을 입고 조깅을하고 있습니다. 검은 장갑을 앓고있는 소녀가 달리고 있습니다. 여자가 밖에서 운동하고 있습니다.
2773468269.jpg| 십대는 산을 배경으로 주차장에 오렌지 포드 머스탱을 곁들입니다. 파란 머리띠의 여자는 오렌지 포드 머스탱에 기대고 있습니다. 청바지를 입은 소녀는 황금색 노란색 차에 기대어 있습니다. 오렌지 머스탱에 의해 청바지에 포즈를 취하는 소녀.
2773474615.jpg| 꽃 드레스를 입은 여성이 밴 앞에서 아이들과 이야기합니다. 외부에서 4 명의 어린 아이들과 이야기하는 여자. 네 자녀를 둔 어머니. 밴과 울타리 사이의 가족
2773682293.jpg| 울타리와 화려한 폭포 전망 뒤에 함께 포즈를 취하는 남자와 소년. 한 남자와 소년은 폭포가 내려다 보이는 계단에서 사진을 위해 포즈를 취합니다. 아시아 아버지와 아이는 큰 폭포 앞에 서 있습니다. 남자와 소년은 폭포 근처의 사진을 위해 포즈를 취합니다.
2773744784.jpg| 턱시도의 남자와 셔츠를 입은 남자가 밖에서 이야기합니다. 결혼 후 두 남자가 토론을하고 있습니다. 옷을 입은 두 명의 남자 채팅. 결혼 날에 남자.
2773747725.jpg| 경마장으로 갈색 말의 고삐를 들고 파란 옷을 입은 여자. 안장 된 말이있는 경마장 앞에 푸른 여자. 보라색 재킷을 입은 여자는 말 옆에 서 있습니다. 보라색 재킷을 입은 여성이 말을 이끌고 있습니다.
2773844590.jpg| 신부가 금발 머리가 짧은 사람을 껴안고 있습니다. 신부의 마모에있는 여성이 개인을 포용합니다. 군중이 서서 신부를 안고 있습니다. 결혼식에서 포옹하는 사람들
2773851719.jpg| 붉은 머리 여자는 차량의 문 포스트에 손을 대고 있습니다. 녹색 눈을 가진 붉은 머리 여자가 밴에 들어가고 있습니다. 붉은 머리가 차 뒤쪽으로 엿볼 수있는 여성. 붉은 머리 소녀가 차 뒤에 포즈를 취합니다.
2774010992.jpg| 격자 무늬 셔츠를 입은 남자는 잔해 더미 근처에 서 있습니다. 모자를 쓴 남자는 황량한 흙에 서 있습니다. 격자 무늬의 한 남자가 뒤뜰에 서 있습니다. 흙에 홀로 서있는 사람.
2774012125.jpg| 일부 남미 아이들은 해변을 통해 자전거를 걷습니다. 자전거와 함께 해변을 따라 걷는 아이들. 모래 자전거를 가지고 노는 어린 흑인 아이들. 모래에서 자전거를 가지고 노는 아이들.
2774020195.jpg| 세 명의 작은 소년 레슬링과 1 명은 셔츠가없고 웃으며 카메라를 향하고 있습니다. 세 명의 아이들이 런 다운 건물 밖에서 놀고 있습니다. 반바지에있는 세 명의 인도 소년이 서로 놀아요. 세 명의 작은 소년이 잡아 당김 게임을합니다
2774025309.jpg| 두 명의 어두운 머리 소년이 손에 대리석으로 구부리고 있습니다. 두 명의 어린 소년이 계단 바닥에서 대리석을 연주합니다. 두 명의 어린 소년이 녹색 대리석을 들고 있습니다. 두 명의 소년이 대리석과 함께 게임을하고 있습니다.
2774041957.jpg| 오렌지 탱크 탑과 반바지가있는 작은 흑인 소년이 아래 모래로 뛰어 들었습니다. 아이들은 녹슨 오일 파이프 라인 옆에 모래에서 맨발로 놀아요. 오렌지색의 소년, 녹슬 된 색의 파이프에서 뛰어 내려 모래로 뛰어 들었습니다. 아이가 모래 해변에서 파이프에서 뛰어 내린다.
2774095272.jpg| 갈색 모자를 쓰고있는 두 남자가 옐로우 하우스에서 일하고 있습니다. 야구 모자에있는 두 남자가 벽에 박격포를 바르는 사람. 벽 앞에 두 사람이 노란색으로 칠해진 두 남자. 콘크리트를 긁는 오렌지 모자를 가진 남자.
2774187381.jpg| 반바지, 티셔츠 및 야구 모자는 수하물 옆 차량 뒤에서 자고 있습니다. 한 남자는 차량 뒤에서 아이팟을 듣는 동안 자고 있습니다. 차량 뒤에서 낮잠을자는 남자. 한 남자가 많은 수하물로 자고 있습니다.
2774267559.jpg| 운전자가 운전자의 좌석에 들어가는 동안 두 명의 남자가 차 뒷좌석에서 기다리고 있습니다. 두 남자가 차 뒷좌석에 앉아 카메라를 가리키는 카메라를 되돌아보고 있습니다. 차에서 운전하는 두 남자, 한 명은 가리키고 있습니다. 검은 모자를 쓴 남자는 사진을 위해 포즈를 취합니다.
2774272866.jpg| 멕시코 어딘가에 식당과 주유소에 차량이 주차되었습니다. 주유소 외부의 자동차 행. 주차 된 자동차가 많은 주유소. 주차 된 차에 앉아있는 남자.
2774287870.jpg| 회색과 노란 셔츠를 입은 남자가 식당에서 벽에 서 있습니다. 다음은 멕시코 레스토랑에 서있는 고객의 사진입니다. 두 명의 소녀가 멕시코 식당에서 주문하려고합니다. 사람들은 노란 벽이있는 식당에 서 있습니다.
2774356224.jpg| 회색 비즈니스 셔츠를 입은 남자와 여자는 오렌지 셔츠를 입은 남자와 포즈를 취합니다. 여자는 카메라에 미소를 지으며 두 남자가 서로를 향해 얼굴을 만듭니다. 사진을 위해 포즈를 취하는 친구 그룹. 세 친구 사이의 솔직한 순간.
2774362575.jpg| 검은 개가 계단의 첫 번째 단계에서 등을 뻗습니다. 검은 개가 푸른 카펫이 든 발걸음으로 머리를 쳐다 본다. 검은 색과 갈색 개는 계단의 낮은 계단에 머리를 놓습니다. 검은 색과 갈색 개는 푸른 소파에 놓여 있습니다.
2774430374.jpg| 플립 플롭을 착용 한 밖에서 야구를하는 어린 소년. 야구 방망이를 스윙하는 빨간 셔츠를 입은 작은 소년 어린 소년이 야구 방망이를 스윙 할 준비를합니다. 야구를 치기 위해 준비하는 어린 소년
2774501339.jpg| 한 남자, 오렌지 넥타이로 검은 옷을 입고 벽 옆에서 뛰어 내린다. 검은 셔츠와 바지를 입은 남자가 건물 옆에 뛰어 들고 있습니다. 비즈니스 복장의 사람은 건물 옆에서 뛰어 내린다. 비즈니스 복장을 입은 남자가 공중에서 점프합니다.
2774504145.jpg| 선글라스를 입고있는 동안 두 사람이 밴에서 자고 있습니다 차에서 자고 선글라스를 입은 두 남자. 두 남자는 차 뒷좌석에서 자고 있습니다. 두 남자가 여행하는 동안 자고 있습니다.
2774548618.jpg| 남성과 여성이 차량에서 사진을 찍고 있습니다. 자동차에 부부는 카메라 너머의 무언가를 봅니다. 차에 남자의 어깨에 누워있는 금발 여자. 차 안에서 남자의 어깨에 기대어있는 여인.
2774554310.jpg| 분홍색 바지를 입은 여자는 등 뒤에 나비 문신이 있습니다. 검은 색과 분홍색을 입은 여자는 등 뒤에 큰 문신이 있습니다. 큰 요정 문신을 드러내는 검은 탱크 탑을 입고있는 여자. 등 뒤에 문신을 한 여자가 카메라에서 멀어집니다.
2774554340.jpg| 두 남자는 차 안에 앉아 서로 마주보고 웃고 있습니다. 차량에있는 두 남자가 서로 웃고 있습니다. 밴에있는 두 남자가 서로 이야기하고 있습니다. 두 사람이 차량에 앉을 때 웃고 있습니다.
2774576003.jpg| 남성과 여성 자전거 타는 사람이 화창한 날에 길을 타고 있습니다. 대도시에서 뜨거운 화창한 날에 자전거를 타는 남자와 여자. 대도시의 자전거에 많은 사람들이 있습니다. 자전거를 타는 사람들은 거리를 타고 있습니다.
2774581025.jpg| 노란 셔츠를 입은 작은 소년이 해변에서 웃고 있습니다. 노란색 탱크 탑을 입고있는 어린 소년이 웃고 있습니다. 노란색 탱크 탑에있는 소년 해변에서 웃고 있습니다. 모래 위에서 달리는 젊은 아시아 소년
2774705720.jpg| 두 사람은 나무와 큰 건물을 감탄하는 공원 벤치에 앉아 있습니다. 두 사람이 흰색 건물 앞에 나무 옆에 나무 벤치에 앉아 있습니다. 부부는 나무와 큰 건물을 볼 수있는 음영 벤치에 앉아 있습니다. 공원에서 벤치에 앉아 부부
2774875318.jpg| 젊은 남성은 나무에 묶인 밧줄을 가지고 놀고 있습니다. 노란색으로 밧줄에서 흔들리는 원주민 소년. 밧줄에 매달려있는 노란 셔츠를 입은 소년. 어린 소년이 밧줄로 흔들립니다.
2774880158.jpg| 아이들은 주변의 돌진 물에서 놀고 있습니다. 한 무리의 아이들이 물에서 놀고 있습니다. 셔츠가없는 아이들은 물에서 놀고 있습니다. 아이들은 녹색 물에서 놀고 있습니다.
2774890118.jpg| 많은 밝은 색의 어린이 그룹이 모래를 따라 달려갑니다. 하얀 모래 밭을 가로 질러 달리는 몇몇 아이들. 새벽에 해변에서 달리는 사람들의 그룹. 한 무리의 사람들이 모래 위에서 달리고 있습니다.
2775057954.jpg| 보행자와 자전거 타는 사람이 길을 따라 가고 있습니다. 워커와 자전거 타는 사람은 빈 뉴욕 거리로 향합니다. 거리에서 MetLife 건물의 전망. 길을 걷는 사람들.
2775068620.jpg| 한 남자는 도시에있는 동안 멀리서 무언가를 지적하면서 작은 아이를 붙잡고 있습니다. 한 남자가 가리키고 아마도 아이에게 무언가를 들고있는 것을 보여주고있을 것입니다. 아버지와 그의 딸은 택시가 필요합니다. 길에서 어린 소녀를 들고있는 남자.
2775249812.jpg| 흰 코트를 입은 소녀는 스프링클러 한가운데에 서 있습니다. 하얀 코트의 젖은 어린 소녀는 분수대 사이에 서 있습니다. 흰 코트를 입은 여자는 분수 가운데 서 있습니다. 분수에 서있는 흰색 코트를 입은 소녀.
2775314333.jpg| 껌으로 거품을 불는 버스에 앉아있는 두 명의 여성. 껌으로 거품을 앉히고 불고있는 두 명의 여성. 두 명의 암컷이 껌으로 거품을 불고 있습니다. 껌으로 붉은 색과 부는 거품에 두 명의 소녀.
2775461796.jpg| 성인 남성과 작은 아이는 자전거를 타면서 왼쪽을 봅니다. 시티 스트리트에서 아버지와 아이들이 자전거를 타고 있습니다. 군중은 도시 거리를 가로 질러 자전거를 뿌립니다. 몇몇 사람들이 자전거를 타고 있습니다.
2775535015.jpg| 주황색 확장 코드는 푸른 하늘 아래의 흰색 관리 위에 있습니다. 흰색 차는 여자와 아이가 앉아있는 집 근처에 주차되어 있습니다. 흰색 자동차는 제 3 세계 국가의 일부 주택 옆에 주차되어 있습니다. 키가 크고 짧은 덤불 뒤에 주차 된 흰색 차가 주차되었습니다.
2775549337.jpg| 5 명의 남자가 집을위한 기초를 짓습니다 사람들은 일을 위해 시멘트를 붓고 있습니다. 건설 노동자들이 콘크리트를 붓습니다. 시멘트 믹서를 사용하는 남성.
2775744946.jpg| 파란색 셔츠와 오렌지 수영 트렁크를 입은 아이는 수중에 있습니다. 수중 수영을하면서 카메라에서 웃는 아이. 푸른 옷을 입은 아이는 수중에 웃고 있습니다. 아이가 수영장에서 수중 수영을합니다.
2775745672.jpg| 한 그룹의 젊은이들이 집 프로젝트에서 일할 때 사다리를 들고 도구 주머니를 착용하고 있습니다. 그를보고있는 갈색 모자에 남자와 사다리를 들고있는 동안 빨간 모자를 쓰고있는 남자. 문을 통해 작은 의자를 들고 다니는 남자. 사다리를 잡고 한 지역에서 기다리고있는 4 명의 남자.
2776029171.jpg| 두 명의 소년, 하나는 알몸, 하나는 치마에있는 모래에 달려갑니다. 어린 소년이 해변에서 어린 소녀를 쫓아 다니며 두 아이가 모래에서 서로를 쫓는다. 해변에서 달리는 두 명의 어린 아이들.
2776145284.jpg| 물에서 난간을 바라보고있는 사람들과 안개로 덮인 땅. 사람들은 Oceans 가장자리에서 관광하고 사진을 찍습니다. 이 사람들은 크루즈에서 전망을 즐기고 있습니다. 부두에서 사진을 찍는 관광객 그룹.
2776334619.jpg| 농장 노동자들은 밝고 화창한 날에 셀러리를 수확합니다. 기계로 옥수수를 수확하는 사람들의 그룹. 한 무리의 사람들이 밖에서 야채를 따고 있습니다. 농민들은 들판에서 농작물을 집어 들었습니다.
2776593721.jpg| 한 남자는 과일 스탠드 뒤에 얼굴에 소멸 된 표정으로 전화로 누군가에게 듣습니다. 콧수염을 앓고있는 남자가 포도 앞에서 핸드폰으로 이야기하고 있습니다. 귀에 핸드폰을 들고있는 남자가 포도를 본다. 남자는 과일 속에서 핸드폰으로 이야기하고 있습니다.
2777021428.jpg| 스윙에 모자를 쓴 소년. 스윙에 어린 소년. 소년이 스윙을 타십시오. 스윙에 어린 소년
2777101492.jpg| 숲 속에서 작은 아이 옆에 걷는 흰 셔츠를 입은 사람. 한 남자가 아이와 함께 숲을 지나는 길을 걷는다. 비포장 도로를 걷는 성인과 아이. 남성과 아이가 밖으로 걷는다.
2777787752.jpg| 사람은 돌담에 고대 에칭을 존경합니다. 외국 여성은 고대 유물을보고 있습니다. 파란색의 사람이 벽을 검사하고 있습니다. 블루 감탄 예술의 사람.
2778006073.jpg| 나무 프레임을 만들기 위해 밖에서 일하는 몇몇 사람들. 나무 조각을 구성하는 남자 그룹. 남자들은 건설 프로젝트에서 함께 일합니다. 사다리에서 일하는 두 남자.
2778198363.jpg| 줄무늬 빨간 양말을 가진 사람이 언덕 측면 숲 도로에서 달리고 있습니다. 트레일의 숲에서 청바지에서 달리는 여자. 여자는 자연의 흔적에서 달린다. 사람은 비포장 도로를 달려갑니다.
27782020.jpg| 사람들은 대도시의 모바일 꼭두각시 극장을 걸어 다닙니다. 사람들이 지나가는 동안 거리 판매 기계가 주차됩니다. City Street의 사람들은 꼭두각시 극장을지나갑니다. 바쁜 교차로 모퉁이에있는 노점상.
2778290592.jpg| 노란색 그레이하운드는 트랙을 따라 가득 차 있습니다. 총구를 착용 한 황갈색 개가 모래 위에 달리고 있습니다. 그레이하운드는 흙을 통해 경주합니다. 그레이하운드 경주는 흙에 있습니다.
2778313163.jpg| 검은 셔츠와 청바지를 가진 젊은 여성. 밀짚 빗자루로 청소하는 젊은 여성. 한 여성이 집의 기초를 휩쓸고 있습니다. 개인은 집을 짓고 있습니다.
2778696039.jpg| 젊은 남성은 그늘진 지역의 가장자리에 파란 반바지를 입고 있습니다. 빨간 셔츠와 파란 반바지를 입은 소년이 밖으로 걷고 있습니다. 빨간 셔츠를 입은 어린 소년이 비포장 거리에서 걷는다. 거리에서 놀고있는 어린 소년.
2778832101.jpg| 푸른 스웨터와 회색 바지가 보도 벤치에 누워있는 백인 남성. 파란색 셔츠와 회색 바지를 입은 남자가 보도 벤치에서 자고 있습니다. 사람이 벤치에서 차 옆에서 자고 있습니다. 도시 지역의 벤치에서 자고있는 남자.
2778904898.jpg| 14 명이 옐로우 하우스 옆에 기초를 짓고 있습니다. 건설 노동자들은 구조물을위한 프레임을 구축합니다. 이 남자와 여자들은 나무로 건축하고 있습니다. 새로운 벽을 올리는 수많은 노동자들이.
2778965398.jpg| 다수의 건설 노동자들은 큰 나무 석판을 들고 있습니다. 일부 건설 노동자들이 벽을 세우고 있습니다. 한 무리의 사람들이 건물을위한 벽을지었습니다. 활발한 건설 현장에있는 남자 그룹.
277928620.jpg| 오르간 앞에서 악보를 읽는 검은 셔츠를 입은 여자. 한 여자가 교회에서 장기를 연주합니다. 여자가 오르간을 연주 할 것입니다. 피아노에 앉아있는 여성.
277930631.jpg| 한 남자가 일렉트릭 기타를 연주하고 이상하게 찡그린 일입니다. 야구 모자에있는 청년이 일렉트릭 기타를 연주합니다. 콘서트에서 일렉트릭 기타를 연주하는 남자. 음악가가 노래를 부르고 기타를 연주합니다.
2779332686.jpg| 금발 소녀가보고있는 동안 3 명의 남자가 집에서 건축을하고 있습니다. 나무로 만든 구조물에서 일하는 남성 건설 노동자. 일하는 남자들은 벽의 프레임을 유지합니다. 남성과 여성은 건물 건설 작업을합니다.
278002800.jpg| 검은 코트를 입은 남자는 도넛을 먹는 반면 다른 남자들은 프레임 밖으로 보입니다. 흑인 한 남자가 두 노인 근처에서 구운 선을 먹고 있습니다. 검은 재킷을 입은 남자. 남자는 생과자를 먹는다.
278002875.jpg| 가을에는 대학생들이 학교로 돌아갑니다. 공원에서 걷는 두 소녀와 두 소년. 4 명이 나무 앞에 서 있습니다. 4 명의 청년들이 야외에서 모였습니다
278002947.jpg| 모 호크 헤어 스타일을 가진 남자는 대학 캠퍼스에서 배낭을 착용합니다. 모 호크를 가진 남자는 한 무리의 사람들에 서 있습니다. 모 호크가 캠퍼스에서 걷는 남자. 그 남자는 모 호크가있다.
2780031669.jpg| 두 명의 아이들이 눈 덮인 언덕 아래로 접시를 타십시오. 눈에 디스크에 앉아있는 두 아이. 두 아이가 눈 속에서 미끄러 져 들어갑니다. 두 자녀가 썰매를 탔습니다.
278007543.jpg| Brindle Dog는 물가의 땅에 쌓이는 덤불 옆에 달려 있습니다. 갈색 개가 해변에서 나무로 된 기둥을 지나고 있습니다. 황갈색 개는 나무 그루터기 근처의 해변을 따라 달려갑니다. 해변을 따라 달리는 개.
2780087302.jpg| 공급 업체는 보도에서 풍선 장난감과 박제 동물을 판매합니다. 벤더는 방문객들이 걸을 때 어린이의 장난감을 판매합니다. 한 남자가 다양한 장난감을 판매하고 있습니다. 남자는 장난감 옆의 대변에 앉아 있습니다.
2780105274.jpg| 녹색 줄무늬 셔츠와 배낭의 여자는 등 뒤에 문신이 있습니다. 여자는 녹색 줄무늬 셔츠와 갈색 치마를 입고 있습니다. 녹색의 한 여성은 엉덩이에 손을 대고 서 있습니다. 배낭을 입고 줄무늬 탑에 문신을 한 여성.
2780179669.jpg| 한 여성이 큰 물의 해안에 위치한 바위 뒤에서 엿볼 수 있습니다. 회색 모자를 쓰고있는 갈색 머리 암컷은 만의 바위 클러스터 근처에 있습니다. 한 여성이 배경에 바다가있는 바위 뒤에서 엿볼 수 있습니다. 큰 물 근처의 절벽을 오르는 모자를 쓴 여자.
